name,slug,latitude,longitude
Duchcov,duchcov,50.617455,13.754508
Dvůr Králové nad Labem,dvur-kralove-nad-labem,50.413802,15.798301
Drahotuse,drahotuse,49.552404,17.682486
Františkovy Lázně,frantiskovy-lazne,50.124453,12.355322
Frenštát pod Radhoštěm,frenstat-pod-radhostem,49.542222,18.223471
Frydek-Mistek,frydek-mistek,49.677797,18.353617
Frýdlant nad Ostravici,frydlant-nad-ostravici,49.589343,18.353833
Golčův Jeníkov Město,golcuv-jenikov-mesto,49.821867,15.473545
Zlín Střed,zlin-stred,49.226386,17.658176
Zlín-Louky,zlin-louky,49.216489,17.623693
Zlín-Malenovice,zlin-malenovice,49.20981,17.599359
Zlín-Malenovice Zastávka,zlin-malenovice-zastavka,49.20554,17.573794
Zlin-Prstne,zlin-prstne,49.219932,17.64062
Hanušovice,hanusovice,50.071704,16.929483
Havířov,havirov,49.791753,18.412038
Havlíčkův Brod,havlickuv-brod,49.599258,15.5876
Hlinsko v Čechách,hlinsko-v-cechach,49.766521,15.901962
Hluboká nad Vltavou-Zámostí,hluboka-nad-vltavou-zamosti,49.05062,14.464156
Hodkovice nad Mohelkou,hodkovice-nad-mohelkou,50.667689,15.099999
Hodonín,hodonin,48.856615,17.122598
Holešov,holesov,49.327155,17.570899
Holýšov,holysov,49.59755,13.101373
Horažďovice Předměstí,horazdovice-predmesti,49.331254,13.739373
Horní Cerekev,horni-cerekev,49.311172,15.324594
Horní Moštěnice Zastávka,horni-mostenice-zastavka,49.415546,17.452529
Horní Branná,horni-branna,50.596728,15.587034
Horní Lideč,horni-lidec,49.188748,18.058313
Horní Lipova,horni-lipova,50.224557,17.08283
Horní Suchá,horni-sucha,49.792985,18.48841
Hořice v Podkrkonoší,horice-v-podkrkonosi,50.356276,15.634956
Hořovice,horovice,49.843325,13.899183
Hostinné,hostinne,50.53668,15.73799
Hradčovice,hradcovice,49.044381,17.574693
Hladké Životice,hladke-zivotice,49.677941,17.985122
Hradec Králové hlavní nádraží,hradec-kralove-hlavni-nadrazi,50.214444,15.809868
Hrádek nad Nisou,hradek-nad-nisou,50.855006,14.847599
Hranice na Moravě,hranice-na-morave,49.565549,17.741596
Hronov,hronov,50.473199,16.176726
Hrubá Voda,hruba-voda,49.669779,17.438596
Hrušovany nad Jevišovkou,hrusovany-nad-jevisovkou,48.810248,16.383613
Hulín,hulin,49.316251,17.476818
Ivanovice na Hané,ivanovice-na-hane,49.306561,17.088089
Jablonné nad Orlici,jablonne-nad-orlici,50.0263,16.594365
Jablonné v Podještědí,jablonne-v-podjestedi,50.769447,14.758121
Jablunkov,jablunkov,49.589955,18.754635
Jaroměř,jaromer,50.342109,15.911311
Jaroměřice nad Rokytnou,jaromerice-nad-rokytnou,49.094146,15.865583
Jedlová,jedlova,50.842736,14.570327
Jeřmanice,jermanice,50.707422,15.08638
Jeseník,jesenik,50.227847,17.194135
Jeseník nad Odrou,jesenik-nad-odrou,49.615295,17.902008
Jestřabice,jestrabice,49.088959,17.112764
Jistebník,jistebnik,49.749145,18.151081
Jičín,jicin,50.430419,15.361216
Jindřichov na Moravě,jindrichov-na-morave,50.099652,16.990088
Jihlava,jihlava,49.414449,15.599044
Jince,jince,49.782162,13.987404
Jindřichov ve Slezsku,jindrichov-ve-slezsku,50.248576,17.538574
Jindřichův Hradec,jindrichuv-hradec,49.155218,15.004848
Jirkov Zastávka,jirkov-zastavka,50.485694,13.447664
Kadaň,kadan,50.411344,13.258145
Kalná Voda,kalna-voda,50.600387,15.872801
Karlovy Vary-Dvory,karlovy-vary-dvory,50.228818,12.831409
Karviná hlavní nádraží,karvina-hlavni-nadrazi,49.855469,18.527046
Kladno,kladno,50.127923,14.113405
Klášterec nad Ohři,klasterec-nad-ohri,50.385014,13.196389
Kojetín,kojetin,49.345421,17.304702
Kopidlno,kopidlno,50.333965,15.260465
Kostelec u Jihlavy,kostelec-u-jihlavy,49.357215,15.48213
Kostelec nad Orlici Město,kostelec-nad-orlici-mesto,50.119779,16.205123
Krásna Lípa,krasna-lipa,50.919019,14.512293
Kralupy nad Vltavou,kralupy-nad-vltavou,50.238724,14.313469
Krnov,krnov,50.089269,17.683274
Kroměříž,kromeriz,49.302327,17.403394
Křinec,krinec,50.265988,15.143605
Křižanov,krizanov,49.384767,16.08038
Kunčice nad Labem,kuncice-nad-labem,50.583757,15.62291
Kunovice,kunovice,49.05195,17.470067
Kunovice-Loucká,kunovice-loucka,49.440194,17.818795
Kunovice Zastávka,kunovice-zastavka,49.038233,17.460988
Křenovice dolní nádraží,krenovice-dolni-nadrazi,49.145177,16.833487
Kutna Hora hlavní nádraží,kutna-hora-hlavni-nadrazi,49.961838,15.300853
Kyjov,kyjov,49.016218,17.122841
Kyjov Zastávka,kyjov-zastavka,49.003867,17.12285
Křižanovice,krizanovice,49.14506,16.93449
Lázně Bělohrad,lazne-belohrad,50.426095,15.57738
Lázně Kynžvart,lazne-kynzvart,49.993256,12.614211
Letohrad,letohrad,50.031514,16.507592
Letovice,letovice,49.555436,16.571056
Libuň,libun,50.489937,15.303361
Lichkov,lichkov,50.097234,16.658629
Lipník nad Bečvou,lipnik-nad-becvou,49.529259,17.572652
Lipova Lázně,lipova-lazne,50.228683,17.131713
Lipova Lázně Zastávka,lipova-lazne-zastavka,50.229681,17.160101
Litoměřice horní nádraží,litomerice-horni-nadrazi,50.540995,14.131609
Litoměřice Město,litomerice-mesto,50.532483,14.138836
Lochovice,lochovice,49.846426,13.974297
Lomnice nad Popelkou,lomnice-nad-popelkou,50.526846,15.374295
Louny,louny,50.361292,13.823207
Louny Předměstí,louny-predmesti,50.343387,13.767876
Lovosice,lovosice,50.509713,14.059587
Luhačovice,luhacovice,49.098811,17.751637
Luka nad Jihlavou,luka-nad-jihlavou,49.369575,15.709962
Luzná u Rakovníka,luzna-u-rakovnika,50.144931,13.77026
Lysá nad Labem,lysa-nad-labem,50.195801,14.841684
Mala Skala,mala-skala,50.634546,15.192138
Marefy,marefy,49.149438,16.973081
Martinice v Krkonoších,martinice-v-krkonosich,50.580701,15.541162
Město Albrechtice,mesto-albrechtice,50.168096,17.578639
Mělník,melnik,50.353336,14.491761
Meziměstí,mezimesti,50.626564,16.243049
Mikulovice,mikulovice,50.302458,17.320145
Milevsko,milevsko,49.441731,14.377832
Milotice nad Opavou,milotice-nad-opavou,50.014191,17.557595
Mimoň,mimon,50.657954,14.714703
Miroslav,miroslav,48.935495,16.36265
Mirovice,mirovice,49.50987,14.034453
Milín,milin,49.632348,14.021886
Milovice,milovice,50.229106,14.88174
Mladá Boleslav hlavní nádraží,mlada-boleslav-hlavni-nadrazi,50.407398,14.886945
Mnichovo Hradiště,mnichovo-hradiste,50.518504,14.978545
Moravské Budějovice,moravske-budejovice,49.057559,15.809373
Moravsky Beroun,moravsky-beroun,49.784499,17.432501
Moravsky Krumlov,moravsky-krumlov,49.046278,16.337984
Moravsky Písek,moravsky-pisek,48.9776,17.314977
Most,most,50.511214,13.657419
Náchod,nachod,50.417241,16.170659
Namést nad Oslavou,namest-nad-oslavou,49.206996,16.147547
Nepomuk,nepomuk,49.497581,13.608724
Neratovice,neratovice,50.262671,14.517498
Nezamyslice,nezamyslice,49.335659,17.161342
Nezdenice,nezdenice,49.022295,17.748841
Nemotice,nemotice,49.133024,17.114373
Nesovice,nesovice,49.149195,17.080996
Nevojice,nevojice,49.137087,17.048338
Návojná,navojna,49.100357,18.044334
Nove Losiny,nove-losiny,50.116444,17.005658
Nova Paka Město,nova-paka-mesto,50.494557,15.512639
Nove Město nad Metuji,nove-mesto-nad-metuji,50.353363,16.137785
Novy Bydžov,novy-bydzov,50.244891,15.485833
Nove Sedlo u Lokte,nove-sedlo-u-lokte,50.214031,12.745229
Nymburk hlavní nádraží,nymburk-hlavni-nadrazi,50.193391,15.045425
Nymburk Město,nymburk-mesto,50.18442,15.033505
Nýřany,nyrany,49.715057,13.209612
Obrataň,obratan,49.42867,14.953483
Obrnice,obrnice,50.504175,13.700531
Okrisky,okrisky,49.247969,15.770872
Olbramovice,olbramovice,49.666956,14.624146
Opava Východ,opava-vychod,49.934745,17.908139
Opava Západ,opava-zapad,49.938619,17.888677
Opočno pod Orlickými Horami,opocno-pod-orlickymi-horami,50.278492,16.085845
Ostrava-Kunčice,ostrava-kuncice,49.790926,18.291924
Ostrava-Svinov,ostrava-svinov,49.821391,18.21023
Ostrava-Mariánské Hory,ostrava-marianske-hory,49.836933,18.240344
Ostrava-Vítkovice,ostrava-vitkovice,49.801803,18.262898
Ostravice,ostravice,49.537655,18.393349
Ostroměř,ostromer,50.368978,15.54465
Ostrov nad Ohři,ostrov-nad-ohri,50.301577,12.957366
Ostrožská Nova Ves,ostrozska-nova-ves,49.009944,17.436798
Ostružna,ostruzna,50.183863,17.050559
Otrokovice,otrokovice,49.20234,17.531706
Pacov,pacov,49.459593,15.019159
Pelhřimov,pelhrimov,49.419438,15.222351
Petrovice u Karviné,petrovice-u-karvine,49.894257,18.549474
Písečná,pisecna,50.278852,17.260079
Písek,pisek,49.296502,14.142971
Planá u Mariánských Lázní,plana-u-marianskych-lazni,49.861294,12.730145
Plasy,plasy,49.930879,13.379922
Plzeň Jižní Předměstí,plzen-jizni-predmesti,49.740344,13.36686
Pocatky-Zirovnice,pocatky-zirovnice,49.237029,15.212481
Podbořany,podborany,50.223523,13.40457
Poděbrady,podebrady,50.149713,15.123469
Police nad Metuji,police-nad-metuji,50.513183,16.212108
Polom,polom,49.574385,17.855777
Polichno,polichno,49.068355,17.711068
Potštejn,potstejn,50.083516,16.315448
Potůčník,potucnik,50.080082,16.963489
Popovice u Uherského Hradiště,popovice-u-uherskeho-hradiste,49.046071,17.527814
Poteč,potec,49.154256,18.042483
Praha-Vysočany,praha-vysocany,50.112318,14.497497
Prosenice,prosenice,49.503155,17.484747
Prostějov hlavní nádraží,prostejov-hlavni-nadrazi,49.472367,17.129556
Protivín,protivin,49.212839,14.210543
Přerov,prerov,49.446352,17.446174
Přeštice,prestice,49.575131,13.322624
Příbram,pribram,49.688845,14.003207
Říkovice,rikovice,49.379005,17.453698
Radomyšl,radomysl,49.320278,13.948687
Rakovník,rakovnik,50.099023,13.73629
Ramzová,ramzova,50.193805,17.063566
Razice,razice,49.24476,14.108497
Rokycany,rokycany,49.74038,13.591743
Rosice nad Labem,rosice-nad-labem,50.045555,15.742745
Roudnice nad Labem,roudnice-nad-labem,50.426599,14.263831
Rousínov,rousinov,49.19736,16.868347
Rožnov pod Radhoštěm,roznov-pod-radhostem,49.460456,18.134622
Ruda nad Moravou,ruda-nad-moravou,49.983547,16.888735
Rumburk,rumburk,50.956836,14.550812
Rybniště,rybniste,50.88308,14.509803
Rychnov u Jablonce nad Nisou,rychnov-u-jablonce-nad-nisou,50.683789,15.143138
Řetenice,retenice,50.642645,13.800922
Sedlice,sedlice,49.384578,13.936722
Semily,semily,50.603425,15.324055
Skalice nad Svitavou,skalice-nad-svitavou,49.480682,16.609377
Skrbovice,skrbovice,50.052117,17.484351
Skrochovice,skrochovice,50.018407,17.776923
Slaný,slany,50.228333,14.075687
Slavičín,slavicin,49.074297,17.899779
Slavkov u Brna,slavkov-u-brna,49.145015,16.873777
Soběslav,sobeslav,49.255259,14.726074
Sokolov,sokolov,50.186164,12.644155
Stara Paka,stara-paka,50.516176,15.486553
Staré Město u Uherské Hradiště,stare-mesto-u-uherske-hradiste,49.076572,17.423108
Staré Splavy,stare-splavy,50.587398,14.629314
Stod,stod,49.640078,13.155596
Strakonice,strakonice,49.255349,13.916623
Stříbro,stribro,49.740838,13.000208
Studenec,studenec,49.222458,16.069036
Studénka,studenka,49.707381,18.066619
Suchdol nad Odrou,suchdol-nad-odrou,49.641993,17.938855
Sušice,susice,49.246791,13.541799
Světla nad Sázavou,svetla-nad-sazavou,49.670534,15.416904
Svitavy,svitavy,49.758916,16.479636
Svoboda nad Úpou,svoboda-nad-upou,50.621691,15.82052
Šternberk,sternberk,49.720766,17.285959
Šlapanice,slapanice,49.156881,16.729509
Šumice,sumice,49.030016,17.724121
Sumna,sumna,48.923126,15.87432
Šumperk,sumperk,49.961811,16.983104
Švihov u Klatov,svihov-u-klatov,49.47394,13.29074
Tábor,tabor,49.414081,14.67755
Teplice nad Metuji,teplice-nad-metuji,50.58133,16.178291
Tlumačov,tlumacov,49.254064,17.501314
Tišnov,tisnov,49.346841,16.418285
Tršnice,trsnice,50.112722,12.398452
Třebenice,trebenice,50.473837,14.00063
Trutnov hl.n.,trutnov-hl-n,50.565329,15.910772
Třebechovice pod Orebem,trebechovice-pod-orebem,50.200016,15.982335
Třebíč,trebic,49.211455,15.884784
Třeboň,trebon,49.016272,14.760188
Třemešná ve Slezsku,tremesna-ve-slezsku,50.199864,17.573794
Třinec,trinec,49.688009,18.661282
Turnov,turnov,50.586975,15.139066
Tyniste nad Orlici,tyniste-nad-orlici,50.15472,16.074609
Uherské Hradiště,uherske-hradiste,49.066773,17.457285
Uhersky Ostroh,uhersky-ostroh,48.981978,17.403421
Uhersky Brod,uhersky-brod,49.021818,17.643829
Újezdec u Luhačovic,ujezdec-u-luhacovic,49.033172,17.685943
Uničov,unicov,49.77924,17.115722
Ústi nad Labem-Strekov,usti-nad-labem-strekov,50.649792,14.048377
Ústi nad Labem Západ,usti-nad-labem-zapad,50.658394,14.031019
Ústi nad Orlici,usti-nad-orlici,49.971322,16.378417
Valašské Příkazy,valasske-prikazy,49.165897,18.063607
Valašské Klobouky,valasske-klobouky,49.142211,18.022473
Valašské Meziříčí,valasske-mezirici,49.474614,17.960438
Valšov,valsov,49.933648,17.437068
Varnsdorf,varnsdorf,50.903377,14.63887
Velky Osek,velky-osek,50.099616,15.194116
Veselí nad Lužnici,veseli-nad-luznici,49.193791,14.717013
Veselí nad Moravou,veseli-nad-moravou,48.949033,17.382557
Voltanov,voltanov,50.167754,12.327483
Vraz u Písku,vraz-u-pisku,49.391877,14.12475
Vrchlabí,vrchlabi,50.618761,15.623198
Vlkoš,vlkos,48.987911,17.165729
Vešky,vesky,49.042763,17.50206
Vracov,vracov,48.976531,17.220608
Vsetín,vsetin,49.335425,17.994444
Všetaty,vsetaty,50.282025,14.584755
Výškov na Moravě,vyskov-na-morave,49.278451,16.9915
Záhorovice,zahorovice,49.021207,17.777139
Zastávka u Brna,zastavka-u-brna,49.1874,16.358641
Zdice,zdice,49.907732,13.979304
Zlonice,zlonice,50.284938,14.078204
Zahlinice,zahlinice,49.291908,17.491165
Znojmo,znojmo,48.852596,16.058815
Zbiroh,zbiroh,49.83292,13.786026
Žamberk,zamberk,50.073772,16.450115
Zateč,zatec,50.33659,13.555166
Zateč Západ,zatec-zapad,50.338253,13.534851
Zdar nad Sázavou,zdar-nad-sazavou,49.55398,15.939088
Zdarec u Skutče,zdarec-u-skutce,49.82647,15.977903
Železná Ruda Město,zelezna-ruda-mesto,49.143092,13.229325
Železný Brod,zelezny-brod,50.63994,15.265706
České Budějovice,ceske-budejovice,48.974616,14.48875
Česka Třebová,ceska-trebova,49.897323,16.446807
Ostrava hlavní nádraží,ostrava-hlavni-nadrazi,49.852089,18.267258
Zábřeh na Moravě,zabreh-na-morave,49.87227,16.887216
Larissa,larissa,39.629495,22.423015
Volos,volos,39.364705,22.936457
Thessaloniki,thessaloniki,40.64447,22.92927
Kozani,kozani,40.29467,21.79265
Florina,florina,40.7814,21.41508
Drama,drama,41.14038,24.14686
Alexandroupoli,alexandroupoli,40.8481348,25.8917036
Patras,patras,38.2499181,21.7350118
Athens,athens,37.992323,23.720781
Bralos,bralos,38.7027219,22.456933
Idomeni,idomeni,41.1207218,22.5181037
Inoi,inoi,38.3221944,23.6097828
Katerini,katerini,40.2685064,22.5315416
Lamia,lamia,38.8962063,22.4347332
Ploče,ploce,43.048585,17.433408
Knin,knin,44.036742,16.198256
Sisak,sisak,45.491997,16.373141
Šibenik,sibenik,43.730039,15.898106
Kotoriba,kotoriba,46.353613,16.808461
Opatija-Matulji,opatija-matulji,45.364809,14.321775
Pula,pula,44.879706,13.847199
Rijeka,rijeka,45.330083,14.430248
Split,split,43.504518,16.443212
Zadar,zadar,44.10569,15.242639
Mezőtúr,mezotur,47.014078,20.618
Mezőberény,mezobereny,46.815137,21.013031
Lökösháza,lokoshaza,46.432377,21.23804
Boba,boba,47.183057,17.191258
Kecskemét,kecskemet,46.913848,19.700857
Kiskunfelegyhaza,kiskunfelegyhaza,46.706808,19.833952
Celldömölk,celldomolk,47.261011,17.153719
Dombóvár,dombovar,46.370045,18.149481
Komáron,komaron,47.749692,18.114154
Szombathely,szombathely,47.237531,16.632749
Győr,gyor,47.682101,17.635263
Pécs,pecs,46.066228,18.22535
Kiskunhalas,kiskunhalas,46.433303,19.494294
Szentgotthárd,szentgotthard,46.95741,16.264236
Jákó-Nagybajom,jako-nagybajom,46.344651,17.555339
Zalaszentiván,zalaszentivan,46.88742,16.909239
Gyékényes,gyekenyes,46.249473,16.955129
Szerencs,szerencs,48.15578,21.214236
Fonyod,fonyod,46.750298,17.55738
Szob,szob,47.820994,18.862056
Alsóbélatelep,alsobelatelep,46.724041,17.51611
Balatonberény,balatonbereny,46.714009,17.317008
Balatonszentgyörgy,balatonszentgyorgy,46.692542,17.288944
Nagykanizsa,nagykanizsa,46.440916,16.98687
Ukk,ukk,47.040731,17.196301
Baja,baja,46.187133,18.957755
Keszthely,keszthely,46.757696,17.247324
Karcag,karcag,47.303359,20.929404
Zalaegerszeg,zalaegerszeg,46.83326,16.848239
Veszprém,veszprem,47.119153,17.910853
Cegléd,cegled,47.182949,19.805986
Kiskőrös,kiskoros,46.626553,19.297161
Rajka,rajka,47.994585,17.192633
Biharkeresztes,biharkeresztes,47.135675,21.721965
Békéscsaba,bekescsaba,46.670042,21.081538
Budapest-Zugló,budapest-zuglo,47.511684,19.100935
Forró-Encs,forro-encs,48.327752,21.117728
Füzesabony,fuzesabony,47.751454,20.414997
Gyoma,gyoma,46.925021,20.822594
Murony,murony,46.756393,21.038318
Gyula,gyula,46.656649,21.273323
Hatvan,hatvan,47.66344,19.671058
Hidasnémeti,hidasnemeti,48.509487,21.230462
Kelebia,kelebia,46.194864,19.610156
Kisvarda,kisvarda,48.207746,22.077947
Kistelek,kistelek,46.46756,19.966309
Kiskunmajsa,kiskunmajsa,46.501881,19.727367
Kőbánya-Kispest,kobanya-kispest,47.463673,19.149936
Kunszentmiklós-Tass,kunszentmiklos-tass,47.01815,19.100144
Mezőkövesd,mezokovesd,47.797263,20.567966
Nagykőrös,nagykoros,47.039256,19.760914
Nyíregyháza,nyiregyhaza,47.946349,21.705227
Püspökladány,puspokladany,47.328089,21.128434
Salgótarján,salgotarjan,48.105791,19.807479
Somoskőújfalu,somoskoujfalu,48.155456,19.816063
Tokaj,tokaj,48.112748,21.406255
Vámosgyörk,vamosgyork,47.68666,19.928347
Záhony 4,zahony-4,48.401679,22.183759
Turmantas,turmantas,55.699467,26.465554
Vilnius,vilnius,54.670217,25.284434
Kurcums,kurcums,55.757844,26.481153
Karsava,karsava,56.815079,27.693724
Riga-Passajirskaia,riga-passajirskaia,56.946349,24.120746
Bitola,bitola,41.02014,21.34278
Skopje,skopje,42.0263,21.44014
Ski,ski,59.719162,10.83486
As,as,59.663042,10.794993
Vestby,vestby,59.603857,10.748635
Moss,moss,59.431848,10.657026
Rygge,rygge,59.37812,10.74806
Rade,rade,59.347763,10.865477
Fredrikstad,fredrikstad,59.209078,10.950704
Sarpsborg,sarpsborg,59.286178,11.118622
Halden,halden,59.120804,11.383768
Askim,askim,59.581689,11.165024
Mysen,mysen,59.554533,11.324214
Arnes,arnes,60.123658,11.464572
Skarnes,skarnes,60.253867,11.680709
Kongsvinger,kongsvinger,60.187814,12.003547
Grefsen,grefsen,59.941123,10.780358
Hakadal,hakadal,60.117429,10.829439
Stryken,stryken,60.165719,10.720346
Harestua,harestua,60.192408,10.723807
Grua,grua,60.259368,10.665
Roa,roa,60.283468,10.621438
Lunner,lunner,60.304638,10.584807
Gran,gran,60.359337,10.56975
Jaren,jaren,60.393038,10.556302
Bleiken,bleiken,60.468358,10.500542
Eina,eina,60.630128,10.597419
Raufoss,raufoss,60.72189,10.613294
Gjøvik,gjovik,60.796761,10.695527
Lillestrøm,lillestrom,59.953411,11.045243
Jessheim,jessheim,60.141987,11.176989
Eidsvoll,eidsvoll,60.33085,11.248328
Tangen,tangen,60.615692,11.270135
Stange,stange,60.717773,11.195237
Hamar,hamar,60.791404,11.076912
Brumunddal,brumunddal,60.880208,10.938092
Moelv,moelv,60.93017,10.698053
Lillehammer,lillehammer,61.115087,10.461088
Ringebu,ringebu,61.529193,10.139238
Vinstra,vinstra,61.595246,9.747381
Kvam,kvam,61.664706,9.700987
Otta,otta,61.772406,9.537213
Dovre,dovre,61.984182,9.256992
Dombas,dombas,62.068789,9.125561
Lesja,lesja,62.119138,8.852837
Bjorli,bjorli,62.258246,8.201236
Åndalsnes,andalsnes,62.567205,7.691089
Hjerkinn,hjerkinn,62.215259,9.564486
Kongsvoll,kongsvoll,62.374467,9.623491
Oppdal,oppdal,62.613158,9.712161
Berkåk,berkak,62.841583,10.05767
Storen,storen,63.05175,10.285304
Heimdal,heimdal,63.351019,10.357622
Leangen,leangen,63.436956,10.464064
Hommelvik,hommelvik,63.411786,10.794013
Hell,hell,63.446332,10.899267
Hegra,hegra,63.444363,10.984791
Gudå,guda,63.456786,11.425289
Meraker,meraker,63.444948,11.643718
Kopperå,koppera,63.434026,11.776489
Stjordal,stjordal,63.470288,10.913587
Skatval,skatval,63.50878,10.821178
Asen,asen,63.609387,11.052641
Ronglan,ronglan,63.667152,11.113759
Skogn,skogn,63.705725,11.194482
Levanger,levanger,63.74472,11.300708
Verdal,verdal,63.790879,11.484573
Rora,rora,63.85695,11.401585
Sparbu,sparbu,63.919218,11.428354
Steinkjer,steinkjer,64.011987,11.494866
Jorstad,jorstad,64.184032,12.209041
Snasa,snasa,64.243999,12.397347
Grong,grong,64.445096,12.379153
Harran,harran,64.595045,12.435362
Lassemoen,lassemoen,64.682394,12.660973
Namsskogan,namsskogan,64.924428,13.151407
Majavatn,majavatn,65.143738,13.401199
Svenningdal,svenningdal,65.434039,13.394497
Trofors,trofors,65.535083,13.399842
Mosjøen,mosjoen,65.844654,13.199922
Bjerka,bjerka,66.149226,13.831719
Mo i Rana,mo-i-rana,66.308992,14.132265
Dunderland,dunderland,66.44587,14.837253
Lønsdal,lonsdal,66.74282,15.463316
Røkland,rokland,66.986706,15.320135
Rognan,rognan,67.093238,15.396544
Fauske,fauske,67.264257,15.399663
Bodø,bodo,67.286533,14.390732
Ilseng,ilseng,60.777012,11.222439
Loten,loten,60.818704,11.342112
Elverum,elverum,60.882905,11.546742
Rudstad,rudstad,61.008296,11.40332
Rena,rena,61.133398,11.369223
Steinvik,steinvik,61.252047,11.325095
Opphus,opphus,61.332617,11.260975
Stai,stai,61.493767,11.058583
Koppang,koppang,61.57342,11.044668
Atna,atna,61.73235,10.834051
Hanestad,hanestad,61.838791,10.88172
Bellingmo,bellingmo,62.032464,10.781167
Alvdal,alvdal,62.108962,10.633519
Auma,auma,62.221138,10.659031
Tynset,tynset,62.274912,10.77678
Tolga,tolga,62.408473,10.998077
Os,os,62.497422,11.22714
Røros,roros,62.574459,11.378986
Glåmos,glamos,62.674203,11.417082
Reitan,reitan,62.808044,11.378788
Haltdalen,haltdalen,62.928652,11.143486
Singsås,singsas,62.956141,10.72965
Sandvika,sandvika,59.892887,10.525451
Asker,asker,59.833037,10.434094
Drammen,drammen,59.740322,10.20415
Mjøndalen,mjondalen,59.750777,10.011843
Hokksund,hokksund,59.767577,9.909591
Kongsberg,kongsberg,59.671986,9.650639
Nordagutu,nordagutu,59.418032,9.323719
Bo,bo,59.409546,9.068048
Lunde,lunde,59.299159,9.101002
Drangedal,drangedal,59.096101,9.064048
Neslandsvatn,neslandsvatn,58.971259,9.156223
Gjerstad,gjerstad,58.870184,9.023012
Vegårshei,vegarshei,58.760839,8.855453
Nelaug,nelaug,58.655962,8.633779
Vennesla,vennesla,58.25365,7.968496
Kristiansand,kristiansand,58.145645,7.987275
Nodeland,nodeland,58.157564,7.834791
Breland,breland,58.199823,7.720933
Marnardal,marnardal,58.214241,7.512887
Audnedal,audnedal,58.318759,7.367289
Snartemo,snartemo,58.331811,7.211002
Storekvina,storekvina,58.380461,6.956715
Gyland,gyland,58.385207,6.8408
Sira,sira,58.417865,6.661033
Moi,moi,58.458101,6.551329
Egersund,egersund,58.461337,6.001459
Vigrestad,vigrestad,58.570313,5.688014
Narbo,narbo,58.666084,5.64074
Bryne,bryne,58.734852,5.64954
Sandnes,sandnes,58.84728,5.734066
Stavanger,stavanger,58.966773,5.731657
Vikersund,vikersund,59.969682,9.997991
Flaten,flaten,58.639054,8.681557
Froland,froland,58.530383,8.654211
Rise,rise,58.468429,8.624143
Arendal,arendal,58.464825,8.769786
Sande,sande,59.586966,10.203502
Holmestrand,holmestrand,59.491986,10.312362
Skoppum,skoppum,59.391352,10.411045
Tønsberg,tonsberg,59.27149,10.409733
Stokke,stokke,59.221285,10.300226
Sandefjord,sandefjord,59.135024,10.22416
Larvik,larvik,59.050022,10.032015
Porsgrunn,porsgrunn,59.139222,9.659134
Skien,skien,59.219325,9.603805
Honefoss,honefoss,60.16909,10.245707
Flå,fla,60.4325,9.472796
Nesbyen,nesbyen,60.57782,9.111816
Gol,gol,60.69895,8.970182
Al,al,60.626038,8.561757
Geilo,geilo,60.534951,8.206881
Ustaoset,ustaoset,60.496791,8.044554
Haugastøl,haugastol,60.51148,7.869174
Finse,finse,60.601749,7.504689
Hallingskeid,hallingskeid,60.667892,7.252559
Myrdal,myrdal,60.734655,7.122953
Upsete,upsete,60.725225,7.011891
Mjølfjell,mjolfjell,60.694015,6.840386
Reimegrend,reimegrend,60.678149,6.731221
Urdland,urdland,60.679497,6.592392
Voss,voss,60.629238,6.410468
Dale,dale,60.58609,5.815912
Stanghelle,stanghelle,60.548731,5.733113
Vaksdal,vaksdal,60.478408,5.73589
Trengereid,trengereid,60.429363,5.624793
Arna,arna,60.420167,5.465908
Bergen,bergen,60.390062,5.334127
Vatnahalsen,vatnahalsen,60.743923,7.130018
Berekvam,berekvam,60.788518,7.09648
Håreina,hareina,60.839622,7.123097
Flam,flam,60.863255,7.114449
Ørneberget,orneberget,60.703966,6.940499
Narvik,narvik,68.429979,17.454597
Rombak,rombak,68.414436,17.776213
Katterat,katterat,68.403334,17.911537
Bjørnfjell,bjornfjell,68.429223,18.097901
Trondheim,trondheim,63.436606,10.399404
Klepp,klepp,58.771752,5.678189
Notodden,notodden,59.557086,9.257388
Varhaug,varhaug,58.618459,5.646439
Rzeszów,rzeszow,50.04311,22.006797
Czechowice Dziedzice,czechowice-dziedzice,49.915103,19.004652
Trzebiatów,trzebiatow,54.058645,15.276735
Zebrzydowice,zebrzydowice,49.87049,18.623698
Wałbrzych Główny,walbrzych-glowny,50.743909,16.278601
Świnoujście,swinoujscie,53.903725,14.264199
Aleksandrow Kujański,aleksandrow-kujanski,52.875476,18.696664
Biała Podlaska,biala-podlaska,52.020404,23.130566
Białogard,bialogard,54.009717,15.976914
Białystok,bialystok,53.134239,23.136723
Bolesławiec,boleslawiec,51.266155,15.568921
Brzeg,brzeg,50.852975,17.471182
Bytom,bytom,50.343107,18.915704
Chełm,chelm,51.141196,23.494036
Chorzów Miasto,chorzow-miasto,50.298727,18.949647
Ciechocinek,ciechocinek,52.879179,18.7891
Częstochowa Osobowa,czestochowa-osobowa,50.808649,19.121323
Dębica,debica,50.054418,21.405563
Duszniki Zdrój,duszniki-zdroj,50.408162,16.385564
Elbląg,elblag,54.15091,19.416655
Ełk,elk,53.825096,22.362177
Głogów,glogow,51.668953,16.079715
Gliwice,gliwice,50.301109,18.677157
